Year,Month,Date,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,target
1984,2,7,0,64.0,12.8,13.1,10.0,9.1,22.3,31.4,279.3,873.15,0.0,0.0,26.3,5652,,0
1984,2,8,0,106.7,10.2,10.4,10.2,-1.2,19.7,18.5,283.28,942.12,0.0,0.0,20.0,5600,,0
1984,2,9,0,75.7,8.5,8.3,-3.6,10.4,21.1,31.5,283.13,933.55,0.0,0.0,21.8,5629,,0
1984,2,10,0,54.3,9.9,9.8,-5.4,10.2,18.7,28.9,284.77,973.74,0.0,0.0,20.4,5594,,0
1984,2,11,0,98.9,10.2,9.1,9.4,14.1,19.1,33.2,286.16,976.09,0.0,0.0,24.8,5608,,0
1984,2,12,0,44.6,9.2,8.4,15.6,3.6,24.1,27.7,282.75,902.66,0.0,0.0,20.8,5630,,0
1984,2,14,0,90.8,7.7,5.3,10.0,13.9,21.3,35.2,286.91,952.32,0.0,0.0,22.4,5637,,0
1984,2,15,0,163.4,11.1,11.1,23.8,17.5,21.9,39.4,280.92,886.61,0.0,0.0,31.5,5608,,0
1984,2,16,0,108.9,11.5,11.2,7.6,16.1,20.3,36.4,283.6,950.39,0.0,0.0,20.5,5640,,0
1984,2,17,0,84.7,9.4,8.0,6.8,11.7,23.1,34.8,285.29,947.19,0.0,0.0,21.2,5651,,0
1984,2,18,0,106.2,11.5,10.0,14.4,11.9,21.9,33.8,284.39,921.1,0.0,0.0,23.7,5665,,0
1984,2,19,0,165.6,6.5,3.3,27.6,20.5,25.3,45.8,288.41,962.81,0.0,0.0,34.3,5658,,0
1984,2,20,0,139.9,10.3,7.1,25.1,13.7,25.3,39.0,287.99,960.22,0.0,0.0,35.1,5697,,0
1984,2,21,0,183.2,10.3,6.1,27.9,14.9,23.1,38.0,289.27,954.51,0.0,0.0,35.7,5712,,0
1984,2,22,0,194.1,11.4,9.9,32.1,18.1,23.1,41.2,282.58,871.05,0.0,0.0,36.7,5687,,0
1984,2,23,0,66.0,14.6,15.3,2.0,2.0,21.3,23.3,279.15,884.11,0.0,0.0,17.8,5653,,0
1984,2,24,0,87.3,12.9,15.2,4.4,12.5,23.5,36.0,279.22,940.57,0.0,0.0,15.0,5608,,0
1984,2,25,0,77.6,19.0,21.2,-1.2,7.1,19.5,26.6,276.52,895.92,0.0,0.0,17.0,5667,,0
1984,2,26,0,58.2,18.6,21.2,0.8,8.3,22.3,30.6,276.9,918.08,0.0,0.0,16.5,5672,,0
1984,2,27,0,64.0,17.1,18.3,-3.4,-0.6,20.9,20.3,280.08,934.59,0.0,0.0,14.6,5688,,0
1984,2,29,0,75.7,16.8,18.7,-0.6,7.9,19.7,27.6,276.12,867.78,0.0,0.0,11.7,5640,,0
1984,3,1,0,75.7,15.5,16.3,2.8,3.0,18.7,21.7,283.54,976.26,0.0,0.0,20.0,5689,,0
1984,3,2,0,73.7,13.1,12.7,5.8,4.8,21.7,26.5,279.89,869.03,0.0,0.0,21.0,5713,,0
1984,3,3,0,110.3,21.4,22.8,-3.0,7.7,19.3,27.0,268.59,761.43,0.0,0.0,16.6,5729,,0
1984,3,4,0,71.8,13.6,12.6,-3.0,4.8,21.9,26.7,281.72,899.86,0.0,0.0,18.5,5761,,0
1984,3,5,0,89.2,10.4,8.0,-3.6,1.8,23.3,25.1,285.59,923.69,0.0,0.0,16.8,5720,,0
1984,3,6,0,58.2,6.9,4.8,2.6,11.1,24.5,35.6,285.86,926.65,0.0,0.0,17.9,5654,,0
1984,3,7,0,56.3,7.2,5.2,4.8,6.6,27.9,34.5,284.32,898.54,0.0,0.0,16.9,5689,,0
1984,3,8,0,64.0,8.9,5.1,0.2,3.8,24.9,28.7,288.21,937.76,0.0,0.0,17.4,5717,,0
1984,3,9,0,102.8,8.8,4.9,4.2,4.8,23.3,28.1,289.22,940.38,-211.1,0.8,17.6,5679,,0
1984,3,10,0,75.7,10.0,8.2,3.0,9.1,27.1,36.2,285.22,932.85,0.0,0.0,14.8,5698,,0
1984,3,11,0,69.5,8.3,6.1,10.8,12.7,28.3,41.0,286.15,941.27,0.0,0.0,19.7,5690,,0
1984,3,12,0,53.3,3.9,-2.0,18.6,9.7,30.7,40.4,293.43,975.2,-233.1,373.2,26.3,5728,,0
1984,3,13,0,44.6,-3.3,-9.6,24.4,14.0,32.1,46.1,295.01,975.02,-54.8,3389.7,23.7,5640,,0
1984,3,14,0,62.1,-0.1,-5.2,20.4,11.4,32.7,44.1,292.42,956.62,-131.2,1095.3,21.3,5656,,0
1984,3,15,0,93.5,2.0,-4.9,19.8,14.3,30.9,45.2,294.81,975.05,-158.8,1464.9,28.2,5724,,0
1984,3,16,0,73.2,2.8,-3.8,24.6,14.1,29.1,43.2,294.75,995.19,-104.0,1594.8,27.8,5703,,0
1984,3,17,0,36.9,2.9,-2.2,18.6,9.4,29.1,38.5,291.13,930.89,-204.8,8.8,20.5,5708,,0
1984,3,18,0,186.0,6.3,1.6,24.0,18.1,30.3,48.4,290.17,931.2,-544.7,35.7,29.8,5759,,0
1984,3,19,0,242.0,2.0,-3.2,28.6,17.9,37.3,55.2,291.13,930.89,-397.1,612.4,27.6,5752,,0
1984,3,20,0,133.7,1.9,-1.8,32.3,18.3,31.5,49.8,286.99,893.78,-419.0,276.7,27.9,5683,,0
1984,3,21,0,83.8,7.3,5.8,24.1,12.5,27.9,40.4,280.62,836.14,0.0,0.0,18.6,5746,,0
1984,3,22,0,104.2,9.8,6.7,25.1,12.9,26.5,39.4,285.25,898.09,0.0,0.0,28.1,5785,,0
1984,3,23,0,65.2,6.8,2.6,23.1,11.5,25.5,37.0,289.47,954.48,0.0,0.0,24.9,5704,,0
1984,3,24,0,130.6,0.8,-6.3,29.2,18.1,30.9,49.0,295.29,985.28,-111.4,2245.4,31.5,5729,,0
1984,3,25,0,183.0,0.4,-6.1,31.4,20.5,30.7,51.2,294.64,977.65,-115.9,2545.2,35.5,5687,,0
1984,3,26,0,69.0,-0.7,-8.3,25.6,14.3,32.1,46.4,296.24,980.09,-104.7,3195.4,29.3,5715,,0
1984,3,27,0,397.8,0.2,-6.5,39.5,24.5,33.1,57.6,294.21,959.03,-170.1,1966.1,43.7,5736,,0
1984,3,28,0,314.1,-0.1,-8.2,17.2,25.3,26.5,51.8,297.05,982.59,-4.3,3718.6,41.3,5723,,0
1984,3,29,0,130.9,-0.2,-8.2,12.0,18.5,29.5,48.0,296.88,985.15,-31.9,2981.4,32.9,5726,,0
1984,3,30,0,147.0,4.8,-3.2,25.8,12.7,27.1,39.8,296.83,980.03,-69.4,2043.3,36.6,5763,,0
1984,3,31,0,123.4,1.0,-7.2,17.6,15.7,29.7,45.4,297.09,987.66,-59.5,2268.5,34.3,5757,,0
1984,4,2,0,161.6,1.1,-5.7,28.6,15.3,34.3,49.6,293.98,929.98,-324.6,1530.0,31.7,5771,,0
1984,4,3,0,126.0,-0.8,-7.8,27.0,15.3,31.3,46.6,295.72,955.95,-116.8,3122.5,35.0,5706,,0
1984,4,4,0,60.6,2.7,-4.1,24.3,8.3,32.3,40.6,293.94,936.05,-321.4,256.0,28.3,5787,,0
1984,4,5,0,79.5,-2.8,-10.1,23.0,10.0,32.7,42.7,295.8,950.24,-88.1,3223.2,42.6,5725,,0
1984,4,6,0,379.5,0.6,-5.4,36.9,22.9,33.9,56.8,292.4,921.16,-353.5,996.8,44.3,5765,,0
1984,4,7,0,253.1,-1.4,-9.3,29.6,20.5,32.7,53.2,296.75,972.18,-97.3,2357.0,38.9,5753,,0
1984,4,8,0,337.2,2.9,-4.2,43.5,25.3,27.3,52.6,295.72,990.25,-65.0,986.7,60.2,5730,,1
1984,4,9,0,72.5,-2.1,-9.8,19.0,14.7,34.3,49.0,296.48,985.18,-3.0,1.5,31.2,5729,,0
1984,4,10,0,240.0,2.9,-3.0,37.7,22.3,28.3,50.6,293.7,982.86,-101.3,643.7,44.6,5700,,1
1984,4,11,0,92.1,-0.2,-6.8,19.0,16.5,28.9,45.4,294.56,969.8,-47.7,1417.0,32.7,5679,,0
1984,4,12,0,64.0,3.5,-0.9,21.0,9.2,30.7,39.9,290.18,940.11,-281.2,4.6,20.5,5704,,0
1984,4,13,0,64.0,2.6,-2.6,8.2,5.4,27.1,32.5,292.92,985.43,-96.9,552.8,17.3,5678,,0
1984,4,14,0,123.8,0.7,-5.4,21.2,17.1,30.5,47.6,293.03,930.28,-193.3,755.2,26.6,5732,,0
1984,4,15,0,136.5,-2.6,-9.1,28.8,17.7,34.1,51.8,295.04,977.62,-133.2,1594.0,25.5,5692,,0
1984,4,16,0,191.8,3.9,-5.3,29.3,15.1,30.3,45.4,298.46,985.03,-192.6,1736.9,42.5,5819,,0
1984,4,17,0,63.3,1.9,-6.8,29.9,9.5,32.3,41.8,297.82,979.93,-177.3,2283.8,33.9,5794,,0
1984,4,18,0,76.5,1.2,-7.6,19.8,9.1,35.9,45.0,297.76,974.69,-265.9,2803.9,30.3,5817,,0
1984,4,19,0,79.5,-0.2,-9.0,14.8,7.7,31.7,39.4,298.67,969.22,-101.8,3961.9,33.5,5760,,0
1984,4,20,0,291.6,-0.9,-9.9,29.4,17.7,38.1,55.8,298.24,966.57,-238.6,2193.6,45.7,5834,,0
1984,4,21,0,316.4,-0.4,-8.4,33.0,19.5,36.7,56.2,296.38,950.12,-278.0,2164.5,36.5,5795,,0
1984,4,22,0,46.4,-4.4,-13.9,24.0,13.3,33.7,47.0,299.59,979.78,-52.0,4905.5,38.7,5751,,0
1984,4,23,0,193.0,2.6,-3.6,32.5,21.9,26.9,48.8,293.71,964.58,-50.8,475.6,42.1,5706,,0
1984,4,24,0,235.1,7.8,0.0,26.8,19.5,24.3,43.8,296.04,980.09,-123.6,51.9,47.3,5791,,0
1984,4,25,0,252.0,5.7,-1.7,30.0,22.3,24.3,46.6,296.12,990.22,-48.3,200.8,52.0,5745,,0
1984,4,26,0,244.1,0.7,-7.1,39.7,22.7,27.9,50.6,297.07,966.75,-46.6,3486.9,47.6,5738,,0
1984,4,27,0,121.4,0.4,-8.0,20.0,14.5,29.9,44.4,297.69,969.38,-69.1,2419.8,29.9,5748,,0
1984,4,28,0,269.1,-0.2,-8.2,31.2,20.5,32.9,53.4,297.31,990.16,-101.3,1656.2,40.4,5757,,1
1984,4,29,0,414.3,-5.2,-15.5,37.9,23.1,37.7,60.8,296.33,899.92,-94.0,3927.8,33.6,5763,,1
1984,4,30,0,154.6,0.2,-10.9,30.4,17.7,32.1,49.8,297.87,935.84,-41.9,3328.0,33.7,5755,,0
1984,5,1,0,224.6,2.4,-5.9,34.1,21.7,26.9,48.6,297.84,985.49,-31.4,2032.9,49.9,5745,,1
1984,5,2,0,148.0,3.1,-6.0,16.4,12.1,29.9,42.0,298.83,982.44,-114.8,2290.0,37.8,5779,,1
1984,5,3,0,42.7,4.5,-4.4,3.8,2.2,28.5,30.7,298.21,979.9,-135.0,1193.9,23.3,5791,,0
1984,5,4,0,48.5,3.9,-5.2,6.4,2.6,27.1,29.7,298.83,982.44,-85.9,3608.8,24.0,5772,,0
1984,5,5,0,60.1,0.2,-8.9,17.2,7.0,31.5,38.5,298.86,985.03,-76.9,4107.1,29.1,5765,,0
1984,5,6,0,66.0,-1.2,-10.3,14.8,6.0,33.3,39.3,299.11,992.6,-0.8,7.2,28.8,5750,,0
1984,5,7,0,138.2,-0.1,-8.9,26.8,16.1,32.3,48.4,298.63,982.47,-3.9,1.7,35.6,5761,,0
1984,5,8,0,340.7,-2.2,-10.1,29.6,23.5,32.5,56.0,297.42,979.97,-4.4,35.7,39.3,5718,,0
1984,5,9,0,280.7,-1.7,-9.2,24.6,20.9,32.3,53.2,296.55,972.18,-94.6,141.5,37.8,5703,,1
1984,5,10,0,311.5,4.3,-1.5,35.1,24.1,28.1,52.2,292.91,982.93,-225.5,93.0,46.9,5787,,1
1984,5,11,0,345.8,1.0,-5.7,32.0,23.9,31.1,55.0,294.86,980.21,-145.5,943.9,43.2,5747,,1
1984,5,12,0,136.0,6.5,-0.4,14.4,10.9,28.3,39.2,294.95,969.74,-231.2,366.2,34.4,5764,,0
1984,5,13,0,595.7,3.7,-8.2,29.6,24.1,31.3,55.4,299.15,950.01,0.0,0.0,46.2,5787,Prob,0
1984,5,14,0,425.3,5.6,-4.6,25.2,22.1,26.9,49.0,296.12,940.73,-75.0,1574.2,39.2,5734,,0
1984,5,15,0,182.6,4.6,-6.3,24.0,14.3,29.9,44.2,297.47,935.87,-96.4,5049.3,30.1,5738,,0
1984,5,16,0,160.1,2.7,-6.7,31.7,11.7,30.5,42.2,299.3,971.85,-7.0,9.8,46.4,5797,,0
1984,5,17,0,121.7,5.8,-3.7,20.1,5.7,26.3,32.0,299.02,966.45,-92.2,3257.5,45.3,5827,,0
1984,5,19,0,200.3,4.8,-6.5,20.8,16.5,31.1,47.6,297.87,935.84,-137.9,3288.5,31.4,5781,,0
1984,5,20,0,42.7,7.1,-4.3,3.8,-0.8,29.3,28.5,297.87,935.84,-145.5,3622.9,18.9,5796,,0
1984,5,21,0,600.1,6.3,-3.4,36.8,30.5,30.5,61.0,294.81,926.31,-168.5,2308.8,30.2,5757,,0
1984,5,22,0,618.4,5.4,-4.4,37.4,30.3,32.1,62.4,294.94,908.32,-177.2,1977.0,34.1,5768,,0
1984,5,23,0,260.3,4.3,-6.5,22.4,19.9,29.7,49.6,297.27,907.88,-16.1,6.3,33.5,5752,,0
1984,5,24,0,408.6,4.3,-6.6,25.6,19.9,30.3,50.2,297.37,926.01,-7.9,0.4,34.9,5754,,0
1984,5,25,0,219.6,8.0,-8.9,19.0,19.1,27.7,46.8,293.35,949.99,0.0,1.3,28.8,5735,Prob,0
1984,5,26,0,225.0,2.5,-6.2,37.7,21.7,24.9,46.6,298.66,985.03,-2.3,2966.4,49.5,5742,,1
1984,5,27,0,253.9,5.4,-5.4,26.0,22.3,24.7,47.0,297.09,938.29,-3.1,2461.0,41.6,5774,,0
1984,5,28,0,211.2,4.4,-5.6,26.8,19.9,25.3,45.2,295.87,933.56,-5.3,1638.4,35.0,5736,,0
1984,5,29,0,193.2,6.2,-4.4,30.7,17.7,24.7,42.4,296.83,931.03,-16.5,2216.9,40.9,5759,,0
1984,5,30,0,200.6,6.3,-2.5,16.6,18.1,25.9,44.0,293.38,897.83,-113.7,698.4,32.9,5742,,0
1984,5,31,0,233.5,6.9,-3.6,35.7,19.9,25.3,45.2,296.26,897.14,-93.7,1948.7,48.0,5795,,0
1984,6,1,0,286.5,0.0,-8.5,33.7,23.9,27.5,51.4,298.43,962.68,-31.6,2484.7,51.8,5682,,0
1984,6,2,0,223.0,4.8,-3.5,26.8,18.7,29.1,47.8,291.11,843.8,-294.4,316.3,31.8,5788,,0
1984,6,3,0,272.1,11.1,1.4,36.1,20.7,20.9,41.6,295.12,940.76,-109.8,107.7,56.0,5774,,1
1984,6,4,0,301.8,9.3,0.1,37.9,21.3,21.3,42.6,294.95,947.73,-7.8,0.0,57.4,5717,,0
1984,6,5,0,275.4,10.9,2.3,35.3,18.7,20.1,38.8,293.31,936.14,0.0,0.0,54.7,5752,,1
1984,6,6,0,280.7,3.6,2.5,41.1,22.5,23.1,45.6,301.34,947.65,-0.1,667.4,45.2,5731,,1
1984,6,7,0,188.3,6.8,-1.4,29.1,16.9,24.3,41.2,292.33,903.51,-64.7,527.6,36.7,5729,,1
1984,6,8,0,265.9,5.0,-3.6,40.9,22.7,24.3,47.0,298.09,987.63,-33.7,1538.7,62.9,5780,,0
1984,6,9,0,236.3,5.8,-3.8,32.5,18.1,23.1,41.2,299.13,995.07,-2.7,10.9,59.8,5826,,1
1984,6,10,0,185.9,1.7,-7.6,35.3,20.1,24.7,44.8,299.45,984.97,-2.4,3018.7,57.2,5753,,0
1984,6,11,0,220.9,7.6,-1.3,30.5,18.9,23.1,42.0,293.92,938.48,-20.5,160.8,39.0,5736,,0
1984,6,12,0,292.0,7.5,-3.5,35.1,21.1,23.5,44.6,297.2,928.54,-18.1,282.8,46.5,5785,,1
1984,6,13,0,313.1,7.5,-4.5,38.4,21.2,23.0,44.2,299.6,930.82,-21.4,3757.0,64.8,5785,,0
1984,6,14,0,267.5,7.8,-1.8,36.3,21.1,21.5,42.6,295.95,949.99,0.0,605.7,52.6,5671,Prob,0
1984,6,15,0,335.1,9.6,-1.6,37.9,20.3,21.7,42.0,297.49,938.29,-19.5,612.4,64.5,5799,,1
1984,6,16,0,260.5,8.8,0.5,33.5,18.1,22.5,40.6,291.94,872.29,-168.7,26.2,43.7,5736,,0
1984,6,17,0,299.1,6.5,-3.2,31.1,21.5,24.5,46.0,295.43,928.7,-27.2,794.0,49.6,5725,,1
1984,6,18,0,97.3,13.0,8.1,14.2,7.3,22.1,29.4,282.41,771.21,0.0,0.0,25.7,5741,,1
1984,6,20,0,336.3,3.9,-6.2,39.1,24.3,26.5,50.8,296.66,933.51,-19.3,1853.6,49.2,5676,,1
1984,6,21,0,248.4,6.9,-0.5,36.3,20.7,26.1,46.8,290.89,875.66,-236.2,65.4,42.2,5687,,1
1984,6,22,0,238.9,9.1,0.4,35.1,20.9,21.1,42.0,294.35,949.99,6.3,5.6,53.1,5680,Prob,0
1984,6,23,0,230.7,8.4,-0.9,34.9,20.3,21.9,42.2,294.9,936.03,-28.2,274.4,55.3,5713,,1
1984,6,24,0,242.9,9.8,1.8,31.5,19.1,20.5,39.6,292.42,908.82,0.0,0.0,47.4,5683,,0
1984,6,25,0,302.7,9.8,0.5,37.5,20.9,22.1,43.0,294.45,928.81,-15747.9,1.5,55.4,5741,,0
1984,6,26,0,225.8,8.1,1.5,32.9,20.1,20.1,40.2,290.45,921.89,-10.4,42.9,43.3,5636,,0
1984,6,27,0,256.2,6.8,-1.0,38.9,22.7,24.7,47.4,294.98,923.78,0.0,0.0,38.2,5673,,0
1984,6,28,0,191.4,8.8,0.5,8.4,17.1,23.5,40.6,292.22,898.13,0.0,0.0,34.7,5743,,0
1984,6,29,0,252.5,7.1,-2.9,35.5,21.1,21.7,42.8,296.14,945.4,-5.1,1338.9,49.7,5716,,0
1984,6,30,0,266.4,10.2,0.4,36.5,20.1,20.5,40.6,295.12,940.76,0.0,0.0,51.6,5769,,0
1984,7,1,0,275.6,5.7,-3.6,36.1,20.9,21.7,42.6,299.03,981.44,2.5,1549.6,62.9,5805,,0
1984,7,2,0,244.0,8.0,-1.1,34.9,15.9,20.3,36.2,298.46,985.03,-4.0,1200.2,53.0,5822,,0
1984,7,3,0,242.9,9.1,-0.3,30.5,18.3,23.1,41.4,293.56,889.4,-158.5,119.4,42.9,5823,,0
1984,7,4,0,273.3,7.5,-4.2,41.5,22.7,23.1,45.8,298.75,950.01,19.8,0.0,60.4,5805,Prob,0
1984,7,5,0,223.6,4.9,-4.9,36.3,21.5,21.5,43.0,296.14,945.4,-0.2,1925.9,48.2,5710,,0
1984,7,6,0,265.6,11.8,2.6,17.0,17.9,18.9,36.8,294.54,945.43,-11.9,1.1,39.2,5755,,0
1984,7,7,0,249.5,7.5,-2.0,39.1,22.3,23.3,45.6,294.47,931.25,-16.7,429.6,51.6,5779,,0
1984,7,8,0,203.7,6.2,-2.4,30.3,17.7,25.9,43.6,292.42,889.7,-130.9,306.7,36.5,5764,,0
1984,7,9,0,252.0,7.3,-2.7,35.7,20.1,23.3,43.4,295.5,918.65,-25.7,1042.2,45.9,5769,,1
1984,7,11,0,200.6,5.8,-2.5,31.5,18.7,23.3,42.0,293.34,905.96,-23.6,536.3,43.1,5679,,1
1984,7,12,0,206.9,2.3,-6.8,28.0,19.3,24.3,43.6,298.88,987.56,-1.5,3420.5,48.0,5770,,1
1984,7,13,0,108.5,4.9,-3.4,7.4,9.7,20.7,30.4,297.94,997.57,-0.6,2594.9,32.2,5726,,0
1984,7,14,0,236.7,6.8,-2.8,36.1,19.7,24.1,43.8,294.36,908.43,-41.5,616.5,47.9,5769,,0
1984,7,15,0,237.9,8.4,1.2,39.5,20.7,24.7,45.4,288.93,823.81,0.0,0.0,50.6,5742,,1
1984,7,16,0,228.5,8.5,0.0,31.9,19.5,21.3,40.8,293.48,931.34,-8.3,151.4,44.4,5697,,0
1984,7,17,0,317.9,7.2,-2.5,38.9,21.7,22.1,43.8,294.95,921.28,-12.4,497.0,56.5,5745,,0
1984,7,18,0,217.3,2.3,-5.7,30.5,18.9,20.5,39.4,297.47,985.12,-1.5,2373.3,50.3,5738,,0
1984,7,19,0,235.6,4.9,-1.8,35.5,22.3,23.3,45.6,294.45,950.55,-57.5,121.5,56.6,5759,,0
1984,7,20,0,238.5,1.7,-7.3,37.9,23.3,23.7,47.0,299.11,992.6,-0.7,2840.4,55.7,5758,,0
1984,7,21,0,217.3,1.8,-7.2,33.7,21.7,24.3,46.0,299.13,995.07,-0.3,3353.7,49.8,5750,,0
1984,7,22,0,230.9,3.8,-4.8,34.9,19.5,23.3,42.8,298.08,969.31,-8.2,2216.8,54.2,5762,,0
1984,7,23,0,268.5,4.4,-4.5,38.5,21.7,22.5,44.2,298.24,982.5,-4.2,2165.2,65.0,5807,,1
1984,7,24,0,185.6,3.0,-5.5,32.7,19.5,23.5,43.0,297.89,987.63,-5.8,1299.0,50.1,5780,,1
1984,7,25,0,205.2,1.9,-7.4,36.1,21.3,23.7,45.0,299.31,992.6,-0.8,4040.5,55.6,5776,,0
1984,7,26,0,224.1,5.2,-3.7,33.3,18.9,22.9,41.8,298.93,995.1,-0.8,942.1,58.7,5744,,0
1984,7,27,0,193.8,1.5,-7.9,32.3,19.3,24.1,43.4,299.91,992.57,-3.6,3936.1,49.2,5756,,0
1984,7,28,0,184.2,6.8,-2.8,18.8,17.1,22.9,40.0,294.98,923.78,-17.9,1160.3,30.6,5761,,1
1984,7,29,0,226.2,6.8,-4.5,39.3,20.7,22.3,43.0,298.34,947.68,-0.2,968.1,61.4,5774,,0
1984,7,30,0,228.9,5.4,-4.7,34.3,21.1,24.9,46.0,295.42,913.48,-30.3,1725.5,43.8,5795,,0
1984,7,31,0,235.9,7.4,-0.9,32.1,19.5,22.3,41.8,292.38,906.18,-23.8,0.1,47.1,5753,,0
1984,8,1,0,255.1,7.5,-0.8,33.5,17.7,22.3,40.0,297.47,983.15,-40.0,116.9,56.9,5784,,0
1984,8,2,0,289.3,4.1,-4.0,40.5,22.5,23.7,46.2,297.87,985.09,-3.1,1805.6,63.4,5718,,0
1984,8,3,0,241.2,4.4,-4.0,39.5,22.5,22.5,45.0,297.82,979.93,-6.2,1424.3,63.5,5767,,1
1984,8,4,0,237.0,2.8,-6.7,39.5,22.1,25.9,48.0,299.47,987.53,-16.1,3465.5,61.1,5809,,0
1984,8,5,0,208.3,7.0,-2.2,31.5,17.9,23.7,41.6,294.06,903.13,-45.6,498.6,42.2,5753,,0
1984,8,6,0,163.5,8.8,0.4,24.9,15.3,22.5,37.8,292.33,903.51,-66.5,42.3,34.8,5756,,1
1984,8,7,0,211.9,6.0,-3.3,27.5,17.1,23.9,41.0,294.41,911.07,-28.0,726.8,38.6,5742,,0
1984,8,8,0,311.7,9.3,-2.5,39.6,20.4,22.6,43.0,298.94,947.68,-26.7,796.9,67.4,5802,,1
1984,8,9,0,208.7,5.5,-3.8,33.3,20.5,23.9,44.4,294.92,938.42,-2.0,802.8,44.8,5719,,0
1984,8,10,0,266.1,7.8,-2.1,36.5,20.1,21.9,42.0,295.63,928.7,-8.9,617.4,52.4,5744,,1
1984,8,11,0,187.5,5.9,-3.2,30.3,19.9,24.9,44.8,293.51,916.4,-31.0,443.6,39.3,5789,,0
1984,8,12,0,192.3,7.0,-2.0,27.3,17.5,23.1,40.6,294.12,905.82,-41.8,688.3,34.2,5704,,0
1984,8,13,0,267.9,5.8,-5.5,37.9,21.5,23.3,44.8,297.89,938.26,-2.3,2226.6,53.2,5809,,1
1984,8,14,0,141.4,10.3,3.4,20.2,12.3,23.1,35.4,288.27,838.39,0.0,0.0,31.3,5781,,1
1984,8,15,0,333.1,9.0,-2.1,40.3,21.1,23.1,44.2,297.03,931.03,-46.3,349.5,59.6,5822,,0
1984,8,16,0,319.5,7.5,-3.5,41.9,22.9,22.9,45.8,297.33,945.37,-1.0,940.2,62.9,5792,,1
1984,8,17,0,277.4,8.0,-2.1,32.5,19.5,21.5,41.0,295.46,931.17,-5.8,741.5,45.0,5796,,0
1984,8,18,0,270.3,8.4,-2.4,38.3,20.5,20.7,41.2,296.95,947.71,-0.1,1072.0,61.0,5798,,0
1984,8,19,0,246.5,8.9,1.7,35.5,19.7,20.9,40.6,294.71,935.84,-234.2,8.3,64.0,5806,,0
1984,8,20,0,225.4,4.7,-5.2,32.1,19.1,22.9,42.0,299.85,984.94,-6.1,3331.2,54.1,5839,,0
1984,8,21,0,256.7,4.3,-5.7,37.7,21.5,22.5,44.0,300.13,995.07,-0.5,2894.0,68.4,5842,,1
1984,8,22,0,185.5,2.4,-6.8,32.5,19.9,24.9,44.8,298.83,982.44,-5.5,2792.9,49.8,5819,,0
1984,8,23,0,252.9,6.7,-2.5,37.3,20.7,23.1,43.8,298.28,987.59,-25.2,756.0,62.6,5844,,1
1984,8,24,0,141.9,2.2,-6.9,14.0,15.5,23.1,38.6,299.11,992.6,-0.6,3942.1,37.0,5765,,0
1984,8,25,0,193.2,0.7,-8.3,35.5,21.1,24.5,45.6,299.03,982.44,-3.4,3380.2,50.5,5764,,0
1984,8,26,0,201.0,9.5,-0.1,30.9,16.5,21.1,37.6,294.88,933.64,-13.5,49.6,41.6,5760,,1
1984,8,27,0,245.7,6.8,-3.1,37.9,22.7,22.7,45.4,295.32,940.76,-1.4,1111.9,52.6,5791,,1
1984,8,28,0,257.7,8.6,-2.0,34.9,20.1,22.7,42.8,296.09,918.57,-28.2,12.6,51.8,5824,,0
1984,8,29,0,250.9,5.9,-5.1,40.5,21.9,23.9,45.8,296.98,926.06,-13.3,2970.6,52.2,5824,,0
1984,8,30,0,251.4,5.4,-5.4,40.7,23.3,24.7,48.0,296.66,933.51,-4.6,3066.4,53.5,5809,,0
1984,8,31,0,323.5,-3.2,-14.3,41.1,24.7,29.5,54.2,298.94,876.02,-52.7,8631.9,46.6,5738,,1
1984,9,2,0,246.4,7.3,-1.8,35.7,20.3,21.5,41.8,294.03,926.39,-6.8,908.8,49.2,5753,,1
1984,9,3,0,229.9,5.0,-3.9,34.7,20.1,23.1,43.2,298.33,995.1,-0.8,1464.4,57.6,5826,,0
1984,9,4,0,214.8,6.2,-3.5,37.1,22.1,23.1,45.2,294.92,940.76,-1.3,1457.6,48.1,5792,,0
1984,9,5,0,216.5,2.6,-2.3,34.3,20.3,22.9,43.2,299.15,999.98,0.0,2923.4,55.2,5803,Prob,1
1984,9,6,0,259.1,3.9,-5.5,40.9,23.3,24.1,47.4,298.68,987.59,-14.1,2727.7,63.2,5840,,0
1984,9,7,0,201.0,2.5,-6.6,33.7,19.9,22.9,42.8,298.88,987.56,-2.9,3251.6,50.9,5757,,0
1984,9,8,0,187.9,2.4,-6.3,31.5,20.3,22.3,42.6,298.46,985.03,-2.2,2831.3,45.9,5746,,0
1984,9,9,0,191.7,4.3,-3.3,31.1,19.7,23.1,42.8,295.96,958.69,-32.7,1422.7,50.8,5754,,1
1984,9,10,0,214.6,5.2,-3.4,33.1,18.1,21.5,39.6,297.87,985.09,-3.1,1290.8,55.9,5764,,0
1984,9,11,0,200.6,2.7,-5.7,30.9,20.1,25.1,45.2,297.47,985.12,-2.6,3041.8,46.6,5755,,0
1984,9,12,0,285.7,7.3,-1.0,40.9,22.7,23.1,45.8,296.95,997.57,-34.9,430.0,64.9,5751,,1
1984,9,13,0,128.6,4.3,-4.0,18.0,13.5,24.9,38.4,296.91,990.19,-16.9,792.2,36.8,5763,,0
